scenario_id,plan_id,year,entity,metric,value,unit
MANDATORY_STRESS,base-v1,2037,E,price_mln_per_t,13.8,t
MANDATORY_STRESS,base-v1,2037,E,base_price_mln_per_t,13.8,t
MANDATORY_STRESS,base-v1,2037,E,variable_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2037,E,reservation_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2037,E,total_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2037,E,reliability,0.995,share
MANDATORY_STRESS,base-v1,2038,A,available,1,bool
MANDATORY_STRESS,base-v1,2038,A,available_months,12,months
MANDATORY_STRESS,base-v1,2038,A,capacity_t,190.0,t
MANDATORY_STRESS,base-v1,2038,A,capacity_available_t,190.0,t
MANDATORY_STRESS,base-v1,2038,A,reserved_capacity_t,190.0,t
MANDATORY_STRESS,base-v1,2038,A,ordered_t,190.0,t
MANDATORY_STRESS,base-v1,2038,A,delivered_plan_t,190.0,t
MANDATORY_STRESS,base-v1,2038,A,delivered_actual_t,190.0,t
MANDATORY_STRESS,base-v1,2038,A,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2038,A,payable_volume_t,190.0,t
MANDATORY_STRESS,base-v1,2038,A,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2038,A,price_mln_per_t,7.75,t
MANDATORY_STRESS,base-v1,2038,A,base_price_mln_per_t,6.2,t
MANDATORY_STRESS,base-v1,2038,A,variable_payment_mln,1472.5,mln
MANDATORY_STRESS,base-v1,2038,A,reservation_payment_mln,85.5,mln
MANDATORY_STRESS,base-v1,2038,A,total_payment_mln,1558.0,mln
MANDATORY_STRESS,base-v1,2038,A,reliability,0.96,share
MANDATORY_STRESS,base-v1,2038,B,available,1,bool
MANDATORY_STRESS,base-v1,2038,B,available_months,12,months
MANDATORY_STRESS,base-v1,2038,B,capacity_t,110.0,t
MANDATORY_STRESS,base-v1,2038,B,capacity_available_t,110.0,t
MANDATORY_STRESS,base-v1,2038,B,reserved_capacity_t,20.0,t
MANDATORY_STRESS,base-v1,2038,B,ordered_t,0.0,t
MANDATORY_STRESS,base-v1,2038,B,delivered_plan_t,0.0,t
MANDATORY_STRESS,base-v1,2038,B,delivered_actual_t,0.0,t
MANDATORY_STRESS,base-v1,2038,B,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2038,B,payable_volume_t,0.0,t
MANDATORY_STRESS,base-v1,2038,B,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2038,B,price_mln_per_t,11.125,t
MANDATORY_STRESS,base-v1,2038,B,base_price_mln_per_t,8.9,t
MANDATORY_STRESS,base-v1,2038,B,variable_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2038,B,reservation_payment_mln,3.0,mln
MANDATORY_STRESS,base-v1,2038,B,total_payment_mln,3.0,mln
MANDATORY_STRESS,base-v1,2038,B,reliability,0.985,share
MANDATORY_STRESS,base-v1,2038,C,available,1,bool
MANDATORY_STRESS,base-v1,2038,C,available_months,12,months
MANDATORY_STRESS,base-v1,2038,C,capacity_t,130.0,t
MANDATORY_STRESS,base-v1,2038,C,capacity_available_t,130.0,t
MANDATORY_STRESS,base-v1,2038,C,reserved_capacity_t,130.0,t
MANDATORY_STRESS,base-v1,2038,C,ordered_t,50.0,t
MANDATORY_STRESS,base-v1,2038,C,delivered_plan_t,50.0,t
MANDATORY_STRESS,base-v1,2038,C,delivered_actual_t,50.0,t
MANDATORY_STRESS,base-v1,2038,C,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2038,C,payable_volume_t,65.0,t
MANDATORY_STRESS,base-v1,2038,C,take_or_pay_topup_t,15.0,t
MANDATORY_STRESS,base-v1,2038,C,price_mln_per_t,7.1,t
MANDATORY_STRESS,base-v1,2038,C,base_price_mln_per_t,7.1,t
MANDATORY_STRESS,base-v1,2038,C,variable_payment_mln,461.5,mln
MANDATORY_STRESS,base-v1,2038,C,reservation_payment_mln,39.0,mln
MANDATORY_STRESS,base-v1,2038,C,total_payment_mln,500.5,mln
MANDATORY_STRESS,base-v1,2038,C,reliability,0.88,share
MANDATORY_STRESS,base-v1,2038,D,available,1,bool
MANDATORY_STRESS,base-v1,2038,D,available_months,10,months
MANDATORY_STRESS,base-v1,2038,D,capacity_t,120.0,t
MANDATORY_STRESS,base-v1,2038,D,capacity_available_t,100.0,t
MANDATORY_STRESS,base-v1,2038,D,reserved_capacity_t,0.0,t
MANDATORY_STRESS,base-v1,2038,D,ordered_t,40.0,t
MANDATORY_STRESS,base-v1,2038,D,delivered_plan_t,40.0,t
MANDATORY_STRESS,base-v1,2038,D,delivered_actual_t,22.0,t
MANDATORY_STRESS,base-v1,2038,D,delivery_share,0.55,share
MANDATORY_STRESS,base-v1,2038,D,payable_volume_t,22.0,t
MANDATORY_STRESS,base-v1,2038,D,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2038,D,price_mln_per_t,3.0,t
MANDATORY_STRESS,base-v1,2038,D,base_price_mln_per_t,3.0,t
MANDATORY_STRESS,base-v1,2038,D,variable_payment_mln,66.0,mln
MANDATORY_STRESS,base-v1,2038,D,reservation_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2038,D,total_payment_mln,66.0,mln
MANDATORY_STRESS,base-v1,2038,D,reliability,0.78,share
MANDATORY_STRESS,base-v1,2038,E,available,1,bool
MANDATORY_STRESS,base-v1,2038,E,available_months,12,months
MANDATORY_STRESS,base-v1,2038,E,capacity_t,80.0,t
MANDATORY_STRESS,base-v1,2038,E,capacity_available_t,80.0,t
MANDATORY_STRESS,base-v1,2038,E,reserved_capacity_t,0.0,t
MANDATORY_STRESS,base-v1,2038,E,ordered_t,0.0,t
MANDATORY_STRESS,base-v1,2038,E,delivered_plan_t,0.0,t
MANDATORY_STRESS,base-v1,2038,E,delivered_actual_t,0.0,t
MANDATORY_STRESS,base-v1,2038,E,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2038,E,payable_volume_t,0.0,t
MANDATORY_STRESS,base-v1,2038,E,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2038,E,price_mln_per_t,13.8,t
MANDATORY_STRESS,base-v1,2038,E,base_price_mln_per_t,13.8,t
MANDATORY_STRESS,base-v1,2038,E,variable_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2038,E,reservation_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2038,E,total_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2038,E,reliability,0.995,share
MANDATORY_STRESS,base-v1,2039,A,available,1,bool
MANDATORY_STRESS,base-v1,2039,A,available_months,12,months
MANDATORY_STRESS,base-v1,2039,A,capacity_t,190.0,t
MANDATORY_STRESS,base-v1,2039,A,capacity_available_t,190.0,t
MANDATORY_STRESS,base-v1,2039,A,reserved_capacity_t,190.0,t
MANDATORY_STRESS,base-v1,2039,A,ordered_t,190.0,t
MANDATORY_STRESS,base-v1,2039,A,delivered_plan_t,190.0,t
MANDATORY_STRESS,base-v1,2039,A,delivered_actual_t,190.0,t
MANDATORY_STRESS,base-v1,2039,A,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2039,A,payable_volume_t,190.0,t
MANDATORY_STRESS,base-v1,2039,A,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2039,A,price_mln_per_t,7.75,t
MANDATORY_STRESS,base-v1,2039,A,base_price_mln_per_t,6.2,t
MANDATORY_STRESS,base-v1,2039,A,variable_payment_mln,1472.5,mln
MANDATORY_STRESS,base-v1,2039,A,reservation_payment_mln,85.5,mln
MANDATORY_STRESS,base-v1,2039,A,total_payment_mln,1558.0,mln
MANDATORY_STRESS,base-v1,2039,A,reliability,0.96,share
MANDATORY_STRESS,base-v1,2039,B,available,1,bool
MANDATORY_STRESS,base-v1,2039,B,available_months,12,months
MANDATORY_STRESS,base-v1,2039,B,capacity_t,110.0,t
MANDATORY_STRESS,base-v1,2039,B,capacity_available_t,110.0,t
MANDATORY_STRESS,base-v1,2039,B,reserved_capacity_t,20.0,t
MANDATORY_STRESS,base-v1,2039,B,ordered_t,0.0,t
MANDATORY_STRESS,base-v1,2039,B,delivered_plan_t,0.0,t
MANDATORY_STRESS,base-v1,2039,B,delivered_actual_t,0.0,t
MANDATORY_STRESS,base-v1,2039,B,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2039,B,payable_volume_t,0.0,t
MANDATORY_STRESS,base-v1,2039,B,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2039,B,price_mln_per_t,11.125,t
MANDATORY_STRESS,base-v1,2039,B,base_price_mln_per_t,8.9,t
MANDATORY_STRESS,base-v1,2039,B,variable_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2039,B,reservation_payment_mln,3.0,mln
MANDATORY_STRESS,base-v1,2039,B,total_payment_mln,3.0,mln
MANDATORY_STRESS,base-v1,2039,B,reliability,0.985,share
MANDATORY_STRESS,base-v1,2039,C,available,1,bool
MANDATORY_STRESS,base-v1,2039,C,available_months,12,months
MANDATORY_STRESS,base-v1,2039,C,capacity_t,130.0,t
MANDATORY_STRESS,base-v1,2039,C,capacity_available_t,130.0,t
MANDATORY_STRESS,base-v1,2039,C,reserved_capacity_t,130.0,t
MANDATORY_STRESS,base-v1,2039,C,ordered_t,100.0,t
MANDATORY_STRESS,base-v1,2039,C,delivered_plan_t,100.0,t
MANDATORY_STRESS,base-v1,2039,C,delivered_actual_t,100.0,t
MANDATORY_STRESS,base-v1,2039,C,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2039,C,payable_volume_t,100.0,t
MANDATORY_STRESS,base-v1,2039,C,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2039,C,price_mln_per_t,7.1,t
MANDATORY_STRESS,base-v1,2039,C,base_price_mln_per_t,7.1,t
MANDATORY_STRESS,base-v1,2039,C,variable_payment_mln,710.0,mln
MANDATORY_STRESS,base-v1,2039,C,reservation_payment_mln,39.0,mln
MANDATORY_STRESS,base-v1,2039,C,total_payment_mln,749.0,mln
MANDATORY_STRESS,base-v1,2039,C,reliability,0.94,share
MANDATORY_STRESS,base-v1,2039,D,available,1,bool
MANDATORY_STRESS,base-v1,2039,D,available_months,12,months
MANDATORY_STRESS,base-v1,2039,D,capacity_t,120.0,t
MANDATORY_STRESS,base-v1,2039,D,capacity_available_t,120.0,t
MANDATORY_STRESS,base-v1,2039,D,reserved_capacity_t,0.0,t
MANDATORY_STRESS,base-v1,2039,D,ordered_t,40.0,t
MANDATORY_STRESS,base-v1,2039,D,delivered_plan_t,40.0,t
MANDATORY_STRESS,base-v1,2039,D,delivered_actual_t,30.0,t
MANDATORY_STRESS,base-v1,2039,D,delivery_share,0.75,share
MANDATORY_STRESS,base-v1,2039,D,payable_volume_t,30.0,t
MANDATORY_STRESS,base-v1,2039,D,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2039,D,price_mln_per_t,3.0,t
MANDATORY_STRESS,base-v1,2039,D,base_price_mln_per_t,3.0,t
MANDATORY_STRESS,base-v1,2039,D,variable_payment_mln,90.0,mln
MANDATORY_STRESS,base-v1,2039,D,reservation_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2039,D,total_payment_mln,90.0,mln
MANDATORY_STRESS,base-v1,2039,D,reliability,0.9,share
MANDATORY_STRESS,base-v1,2039,E,available,1,bool
MANDATORY_STRESS,base-v1,2039,E,available_months,12,months
MANDATORY_STRESS,base-v1,2039,E,capacity_t,80.0,t
MANDATORY_STRESS,base-v1,2039,E,capacity_available_t,80.0,t
MANDATORY_STRESS,base-v1,2039,E,reserved_capacity_t,0.0,t
MANDATORY_STRESS,base-v1,2039,E,ordered_t,0.0,t
MANDATORY_STRESS,base-v1,2039,E,delivered_plan_t,0.0,t
MANDATORY_STRESS,base-v1,2039,E,delivered_actual_t,0.0,t
MANDATORY_STRESS,base-v1,2039,E,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2039,E,payable_volume_t,0.0,t
MANDATORY_STRESS,base-v1,2039,E,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2039,E,price_mln_per_t,13.8,t
MANDATORY_STRESS,base-v1,2039,E,base_price_mln_per_t,13.8,t
MANDATORY_STRESS,base-v1,2039,E,variable_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2039,E,reservation_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2039,E,total_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2039,E,reliability,0.995,share
MANDATORY_STRESS,base-v1,2040,A,available,1,bool
MANDATORY_STRESS,base-v1,2040,A,available_months,12,months
MANDATORY_STRESS,base-v1,2040,A,capacity_t,190.0,t
MANDATORY_STRESS,base-v1,2040,A,capacity_available_t,190.0,t
MANDATORY_STRESS,base-v1,2040,A,reserved_capacity_t,190.0,t
MANDATORY_STRESS,base-v1,2040,A,ordered_t,190.0,t
MANDATORY_STRESS,base-v1,2040,A,delivered_plan_t,190.0,t
MANDATORY_STRESS,base-v1,2040,A,delivered_actual_t,190.0,t
MANDATORY_STRESS,base-v1,2040,A,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2040,A,payable_volume_t,190.0,t
MANDATORY_STRESS,base-v1,2040,A,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2040,A,price_mln_per_t,6.2,t
MANDATORY_STRESS,base-v1,2040,A,base_price_mln_per_t,6.2,t
MANDATORY_STRESS,base-v1,2040,A,variable_payment_mln,1178.0,mln
MANDATORY_STRESS,base-v1,2040,A,reservation_payment_mln,85.5,mln
MANDATORY_STRESS,base-v1,2040,A,total_payment_mln,1263.5,mln
MANDATORY_STRESS,base-v1,2040,A,reliability,0.96,share
MANDATORY_STRESS,base-v1,2040,B,available,1,bool
MANDATORY_STRESS,base-v1,2040,B,available_months,12,months
MANDATORY_STRESS,base-v1,2040,B,capacity_t,110.0,t
MANDATORY_STRESS,base-v1,2040,B,capacity_available_t,110.0,t
MANDATORY_STRESS,base-v1,2040,B,reserved_capacity_t,20.0,t
MANDATORY_STRESS,base-v1,2040,B,ordered_t,0.0,t
MANDATORY_STRESS,base-v1,2040,B,delivered_plan_t,0.0,t
MANDATORY_STRESS,base-v1,2040,B,delivered_actual_t,0.0,t
MANDATORY_STRESS,base-v1,2040,B,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2040,B,payable_volume_t,0.0,t
MANDATORY_STRESS,base-v1,2040,B,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2040,B,price_mln_per_t,8.9,t
MANDATORY_STRESS,base-v1,2040,B,base_price_mln_per_t,8.9,t
MANDATORY_STRESS,base-v1,2040,B,variable_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2040,B,reservation_payment_mln,3.0,mln
MANDATORY_STRESS,base-v1,2040,B,total_payment_mln,3.0,mln
MANDATORY_STRESS,base-v1,2040,B,reliability,0.985,share
MANDATORY_STRESS,base-v1,2040,C,available,1,bool
MANDATORY_STRESS,base-v1,2040,C,available_months,12,months
MANDATORY_STRESS,base-v1,2040,C,capacity_t,130.0,t
MANDATORY_STRESS,base-v1,2040,C,capacity_available_t,130.0,t
MANDATORY_STRESS,base-v1,2040,C,reserved_capacity_t,130.0,t
MANDATORY_STRESS,base-v1,2040,C,ordered_t,130.0,t
MANDATORY_STRESS,base-v1,2040,C,delivered_plan_t,130.0,t
MANDATORY_STRESS,base-v1,2040,C,delivered_actual_t,130.0,t
MANDATORY_STRESS,base-v1,2040,C,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2040,C,payable_volume_t,130.0,t
MANDATORY_STRESS,base-v1,2040,C,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2040,C,price_mln_per_t,7.1,t
MANDATORY_STRESS,base-v1,2040,C,base_price_mln_per_t,7.1,t
MANDATORY_STRESS,base-v1,2040,C,variable_payment_mln,923.0,mln
MANDATORY_STRESS,base-v1,2040,C,reservation_payment_mln,39.0,mln
MANDATORY_STRESS,base-v1,2040,C,total_payment_mln,962.0,mln
MANDATORY_STRESS,base-v1,2040,C,reliability,0.94,share
MANDATORY_STRESS,base-v1,2040,D,available,1,bool
MANDATORY_STRESS,base-v1,2040,D,available_months,12,months
MANDATORY_STRESS,base-v1,2040,D,capacity_t,120.0,t
MANDATORY_STRESS,base-v1,2040,D,capacity_available_t,120.0,t
MANDATORY_STRESS,base-v1,2040,D,reserved_capacity_t,0.0,t
MANDATORY_STRESS,base-v1,2040,D,ordered_t,80.0,t
MANDATORY_STRESS,base-v1,2040,D,delivered_plan_t,80.0,t
MANDATORY_STRESS,base-v1,2040,D,delivered_actual_t,80.0,t
MANDATORY_STRESS,base-v1,2040,D,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2040,D,payable_volume_t,80.0,t
MANDATORY_STRESS,base-v1,2040,D,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2040,D,price_mln_per_t,3.0,t
MANDATORY_STRESS,base-v1,2040,D,base_price_mln_per_t,3.0,t
MANDATORY_STRESS,base-v1,2040,D,variable_payment_mln,240.0,mln
MANDATORY_STRESS,base-v1,2040,D,reservation_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2040,D,total_payment_mln,240.0,mln
MANDATORY_STRESS,base-v1,2040,D,reliability,0.93,share
MANDATORY_STRESS,base-v1,2040,E,available,1,bool
MANDATORY_STRESS,base-v1,2040,E,available_months,12,months
MANDATORY_STRESS,base-v1,2040,E,capacity_t,80.0,t
MANDATORY_STRESS,base-v1,2040,E,capacity_available_t,80.0,t
MANDATORY_STRESS,base-v1,2040,E,reserved_capacity_t,0.0,t
MANDATORY_STRESS,base-v1,2040,E,ordered_t,0.0,t
MANDATORY_STRESS,base-v1,2040,E,delivered_plan_t,0.0,t
MANDATORY_STRESS,base-v1,2040,E,delivered_actual_t,0.0,t
MANDATORY_STRESS,base-v1,2040,E,delivery_share,1.0,share
MANDATORY_STRESS,base-v1,2040,E,payable_volume_t,0.0,t
MANDATORY_STRESS,base-v1,2040,E,take_or_pay_topup_t,0.0,t
MANDATORY_STRESS,base-v1,2040,E,price_mln_per_t,13.8,t
MANDATORY_STRESS,base-v1,2040,E,base_price_mln_per_t,13.8,t
MANDATORY_STRESS,base-v1,2040,E,variable_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2040,E,reservation_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2040,E,total_payment_mln,0.0,mln
MANDATORY_STRESS,base-v1,2040,E,reliability,0.995,share
MANDATORY_STRESS,base-v1,2035,storage:BASE,capacity_t,70.0,t
MANDATORY_STRESS,base-v1,2035,storage:BASE,opening_t,15.0,t
MANDATORY_STRESS,base-v1,2035,storage:BASE,inflow_t,115.0,t
MANDATORY_STRESS,base-v1,2035,storage:BASE,losses_t,5.175,t
MANDATORY_STRESS,base-v1,2035,storage:BASE,outflow_t,100.0,t
MANDATORY_STRESS,base-v1,2035,storage:BASE,closing_t,24.825,t
MANDATORY_STRESS,base-v1,2035,storage:BASE,average_stock_t,19.9125,t
MANDATORY_STRESS,base-v1,2035,storage:BASE,min_stock_t,15.81875,t
MANDATORY_STRESS,base-v1,2035,storage:BASE,max_stock_t,24.825,t
MANDATORY_STRESS,base-v1,2036,storage:BASE,capacity_t,70.0,t
MANDATORY_STRESS,base-v1,2036,storage:BASE,opening_t,24.825,t
MANDATORY_STRESS,base-v1,2036,storage:BASE,inflow_t,160.0,t
MANDATORY_STRESS,base-v1,2036,storage:BASE,losses_t,7.2,t
MANDATORY_STRESS,base-v1,2036,storage:BASE,outflow_t,140.0,t
MANDATORY_STRESS,base-v1,2036,storage:BASE,closing_t,37.625,t
MANDATORY_STRESS,base-v1,2036,storage:BASE,average_stock_t,31.225,t
MANDATORY_STRESS,base-v1,2036,storage:BASE,min_stock_t,25.891667,t
MANDATORY_STRESS,base-v1,2036,storage:BASE,max_stock_t,37.625,t
MANDATORY_STRESS,base-v1,2037,storage:ZBO,capacity_t,120.0,t
MANDATORY_STRESS,base-v1,2037,storage:ZBO,opening_t,37.625,t
MANDATORY_STRESS,base-v1,2037,storage:ZBO,inflow_t,205.0,t
MANDATORY_STRESS,base-v1,2037,storage:ZBO,losses_t,2.46,t
MANDATORY_STRESS,base-v1,2037,storage:ZBO,outflow_t,190.0,t
MANDATORY_STRESS,base-v1,2037,storage:ZBO,closing_t,50.165,t
MANDATORY_STRESS,base-v1,2037,storage:ZBO,average_stock_t,43.895,t
MANDATORY_STRESS,base-v1,2037,storage:ZBO,min_stock_t,38.67,t
MANDATORY_STRESS,base-v1,2037,storage:ZBO,max_stock_t,50.165,t
MANDATORY_STRESS,base-v1,2038,storage:ZBO,capacity_t,120.0,t
MANDATORY_STRESS,base-v1,2038,storage:ZBO,opening_t,50.165,t
MANDATORY_STRESS,base-v1,2038,storage:ZBO,inflow_t,262.0,t
MANDATORY_STRESS,base-v1,2038,storage:ZBO,losses_t,3.144,t
MANDATORY_STRESS,base-v1,2038,storage:ZBO,outflow_t,287.5,t
MANDATORY_STRESS,base-v1,2038,storage:ZBO,closing_t,21.521,t
MANDATORY_STRESS,base-v1,2038,storage:ZBO,average_stock_t,34.031667,t
MANDATORY_STRESS,base-v1,2038,storage:ZBO,min_stock_t,21.521,t
MANDATORY_STRESS,base-v1,2038,storage:ZBO,max_stock_t,45.966667,t
MANDATORY_STRESS,base-v1,2039,storage:ZBO,capacity_t,120.0,t
MANDATORY_STRESS,base-v1,2039,storage:ZBO,opening_t,21.521,t
MANDATORY_STRESS,base-v1,2039,storage:ZBO,inflow_t,320.0,t
MANDATORY_STRESS,base-v1,2039,storage:ZBO,losses_t,3.84,t
MANDATORY_STRESS,base-v1,2039,storage:ZBO,outflow_t,337.681,t
MANDATORY_STRESS,base-v1,2039,storage:ZBO,closing_t,0.0,t
MANDATORY_STRESS,base-v1,2039,storage:ZBO,average_stock_t,4.470375,t
MANDATORY_STRESS,base-v1,2039,storage:ZBO,min_stock_t,0.0,t
MANDATORY_STRESS,base-v1,2039,storage:ZBO,max_stock_t,17.201,t
MANDATORY_STRESS,base-v1,2040,storage:ZBO,capacity_t,120.0,t
MANDATORY_STRESS,base-v1,2040,storage:ZBO,opening_t,0.0,t
MANDATORY_STRESS,base-v1,2040,storage:ZBO,inflow_t,400.0,t
MANDATORY_STRESS,base-v1,2040,storage:ZBO,losses_t,4.8,t
MANDATORY_STRESS,base-v1,2040,storage:ZBO,outflow_t,395.2,t
MANDATORY_STRESS,base-v1,2040,storage:ZBO,closing_t,0.0,t
MANDATORY_STRESS,base-v1,2040,storage:ZBO,average_stock_t,0.0,t
MANDATORY_STRESS,base-v1,2040,storage:ZBO,min_stock_t,0.0,t
MANDATORY_STRESS,base-v1,2040,storage:ZBO,max_stock_t,0.0,t
MANDATORY_STRESS,base-v1,2035,finance,procurement_mln,767.0,mln
MANDATORY_STRESS,base-v1,2035,finance,reservation_mln,49.5,mln
MANDATORY_STRESS,base-v1,2035,finance,take_or_pay_topup_mln,0.0,mln
MANDATORY_STRESS,base-v1,2035,finance,holding_mln,14.337,mln
MANDATORY_STRESS,base-v1,2035,finance,fixed_opex_mln,0.0,mln
MANDATORY_STRESS,base-v1,2035,finance,capex_mln,90.0,mln
MANDATORY_STRESS,base-v1,2035,finance,initial_stock_mln,133.5,mln
MANDATORY_STRESS,base-v1,2035,finance,total_mln,1054.337,mln
MANDATORY_STRESS,base-v1,2035,finance,discount_factor,1.0,share
MANDATORY_STRESS,base-v1,2035,finance,pv_mln,1054.337,mln
MANDATORY_STRESS,base-v1,2035,finance,cumulative_capex_mln,90.0,mln
MANDATORY_STRESS,base-v1,2036,finance,procurement_mln,1046.0,mln
MANDATORY_STRESS,base-v1,2036,finance,reservation_mln,72.0,mln
MANDATORY_STRESS,base-v1,2036,finance,take_or_pay_topup_mln,0.0,mln
MANDATORY_STRESS,base-v1,2036,finance,holding_mln,22.482,mln
MANDATORY_STRESS,base-v1,2036,finance,fixed_opex_mln,0.0,mln
MANDATORY_STRESS,base-v1,2036,finance,capex_mln,895.0,mln
MANDATORY_STRESS,base-v1,2036,finance,initial_stock_mln,0.0,mln
MANDATORY_STRESS,base-v1,2036,finance,total_mln,2035.482,mln
MANDATORY_STRESS,base-v1,2036,finance,discount_factor,0.925926,share
MANDATORY_STRESS,base-v1,2036,finance,pv_mln,1884.705556,mln
MANDATORY_STRESS,base-v1,2036,finance,cumulative_capex_mln,985.0,mln
MANDATORY_STRESS,base-v1,2037,finance,procurement_mln,1325.0,mln
MANDATORY_STRESS,base-v1,2037,finance,reservation_mln,90.0,mln
MANDATORY_STRESS,base-v1,2037,finance,take_or_pay_topup_mln,0.0,mln
MANDATORY_STRESS,base-v1,2037,finance,holding_mln,31.6044,mln
MANDATORY_STRESS,base-v1,2037,finance,fixed_opex_mln,12.0,mln
MANDATORY_STRESS,base-v1,2037,finance,capex_mln,805.0,mln
MANDATORY_STRESS,base-v1,2037,finance,initial_stock_mln,0.0,mln
MANDATORY_STRESS,base-v1,2037,finance,total_mln,2263.6044,mln
MANDATORY_STRESS,base-v1,2037,finance,discount_factor,0.857339,share
MANDATORY_STRESS,base-v1,2037,finance,pv_mln,1940.675926,mln
MANDATORY_STRESS,base-v1,2037,finance,cumulative_capex_mln,1790.0,mln
MANDATORY_STRESS,base-v1,2038,finance,procurement_mln,2000.0,mln
MANDATORY_STRESS,base-v1,2038,finance,reservation_mln,127.5,mln
MANDATORY_STRESS,base-v1,2038,finance,take_or_pay_topup_mln,106.5,mln
MANDATORY_STRESS,base-v1,2038,finance,holding_mln,24.5028,mln
MANDATORY_STRESS,base-v1,2038,finance,fixed_opex_mln,82.0,mln
MANDATORY_STRESS,base-v1,2038,finance,capex_mln,0.0,mln
MANDATORY_STRESS,base-v1,2038,finance,initial_stock_mln,0.0,mln
MANDATORY_STRESS,base-v1,2038,finance,total_mln,2234.0028,mln
MANDATORY_STRESS,base-v1,2038,finance,discount_factor,0.793832,share
MANDATORY_STRESS,base-v1,2038,finance,pv_mln,1773.423449,mln
MANDATORY_STRESS,base-v1,2038,finance,cumulative_capex_mln,1790.0,mln
MANDATORY_STRESS,base-v1,2039,finance,procurement_mln,2272.5,mln
MANDATORY_STRESS,base-v1,2039,finance,reservation_mln,127.5,mln
MANDATORY_STRESS,base-v1,2039,finance,take_or_pay_topup_mln,0.0,mln
MANDATORY_STRESS,base-v1,2039,finance,holding_mln,3.21867,mln
MANDATORY_STRESS,base-v1,2039,finance,fixed_opex_mln,82.0,mln
MANDATORY_STRESS,base-v1,2039,finance,capex_mln,0.0,mln
MANDATORY_STRESS,base-v1,2039,finance,initial_stock_mln,0.0,mln
MANDATORY_STRESS,base-v1,2039,finance,total_mln,2485.21867,mln
MANDATORY_STRESS,base-v1,2039,finance,discount_factor,0.73503,share
MANDATORY_STRESS,base-v1,2039,finance,pv_mln,1826.709913,mln
MANDATORY_STRESS,base-v1,2039,finance,cumulative_capex_mln,1790.0,mln
MANDATORY_STRESS,base-v1,2040,finance,procurement_mln,2341.0,mln
MANDATORY_STRESS,base-v1,2040,finance,reservation_mln,127.5,mln
MANDATORY_STRESS,base-v1,2040,finance,take_or_pay_topup_mln,0.0,mln
MANDATORY_STRESS,base-v1,2040,finance,holding_mln,0.0,mln
MANDATORY_STRESS,base-v1,2040,finance,fixed_opex_mln,82.0,mln
MANDATORY_STRESS,base-v1,2040,finance,capex_mln,0.0,mln
MANDATORY_STRESS,base-v1,2040,finance,initial_stock_mln,0.0,mln
MANDATORY_STRESS,base-v1,2040,finance,total_mln,2550.5,mln
MANDATORY_STRESS,base-v1,2040,finance,discount_factor,0.680583,share
MANDATORY_STRESS,base-v1,2040,finance,pv_mln,1735.827444,mln
